,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
1459,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,II,6 Numbers,3,527277.1,"[3, 23, 26, 29, 42, 44]",8,,,,,
1460,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,III,5 Numbers + SuperBall,72,10984.9,"[3, 23, 26, 29, 42, 44]",8,,,,,
1461,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,IV,5 Numbers,501,4736,"[3, 23, 26, 29, 42, 44]",8,,,,,
1462,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,V,4 Numbers + SuperBall,3553,222.6,"[3, 23, 26, 29, 42, 44]",8,,,,,
1463,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,VI,4 Numbers,30458,51.9,"[3, 23, 26, 29, 42, 44]",8,,,,,
1464,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,VII,3 Numbers + SuperBall,72611,21.7,"[3, 23, 26, 29, 42, 44]",8,,,,,
1465,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,VIII,3 Numbers,610032,11.6,"[3, 23, 26, 29, 42, 44]",8,,,,,
1466,https://www.lottoland.com/en/german-lottery/results-winning-numbers/23-03-2019,German Lotto,23-03-2019,IX,2 Numbers + SuperBall,589114,5,"[3, 23, 26, 29, 42, 44]",8,,,,,
1467,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,I,6 Numbers + SuperBall,0,1337008.7,"[4, 9, 19, 40, 44, 47]",3,,,,,
1468,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,II,6 Numbers,1,756276.1,"[4, 9, 19, 40, 44, 47]",3,,,,,
1469,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,III,5 Numbers + SuperBall,44,8594,"[4, 9, 19, 40, 44, 47]",3,,,,,
1470,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,IV,5 Numbers,427,2656.7,"[4, 9, 19, 40, 44, 47]",3,,,,,
1471,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,V,4 Numbers + SuperBall,2438,155.1,"[4, 9, 19, 40, 44, 47]",3,,,,,
1472,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,VI,4 Numbers,21314,35.4,"[4, 9, 19, 40, 44, 47]",3,,,,,
1473,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,VII,3 Numbers + SuperBall,42264,17.8,"[4, 9, 19, 40, 44, 47]",3,,,,,
1474,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,VIII,3 Numbers,369254,9.2,"[4, 9, 19, 40, 44, 47]",3,,,,,
1475,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-03-2019,German Lotto,20-03-2019,IX,2 Numbers + SuperBall,309122,5,"[4, 9, 19, 40, 44, 47]",3,,,,,
1476,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,I,6 Numbers + SuperBall,1,8353173.4,"[10, 14, 20, 22, 39, 46]",1,,,,,
1477,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,II,6 Numbers,1,2507260.1,"[10, 14, 20, 22, 39, 46]",1,,,,,
1478,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,III,5 Numbers + SuperBall,44,19432.2,"[10, 14, 20, 22, 39, 46]",1,,,,,
1479,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,IV,5 Numbers,540,4750.1,"[10, 14, 20, 22, 39, 46]",1,,,,,
1480,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,V,4 Numbers + SuperBall,2792,306.2,"[10, 14, 20, 22, 39, 46]",1,,,,,
1481,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,VI,4 Numbers,29062,58.8,"[10, 14, 20, 22, 39, 46]",1,,,,,
1482,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,VII,3 Numbers + SuperBall,54538,31.3,"[10, 14, 20, 22, 39, 46]",1,,,,,
1483,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,VIII,3 Numbers,577015,13.3,"[10, 14, 20, 22, 39, 46]",1,,,,,
1484,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-03-2019,German Lotto,16-03-2019,IX,2 Numbers + SuperBall,454327,5,"[10, 14, 20, 22, 39, 46]",1,,,,,
1485,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,I,6 Numbers + SuperBall,0,5509574.1,"[15, 19, 20, 33, 34, 36]",5,,,,,
1486,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,II,6 Numbers,0,797221.6,"[15, 19, 20, 33, 34, 36]",5,,,,,
1487,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,III,5 Numbers + SuperBall,25,15944.4,"[15, 19, 20, 33, 34, 36]",5,,,,,
1488,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,IV,5 Numbers,218,5485.4,"[15, 19, 20, 33, 34, 36]",5,,,,,
1489,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,V,4 Numbers + SuperBall,1611,247.4,"[15, 19, 20, 33, 34, 36]",5,,,,,
1490,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,VI,4 Numbers,12664,62.9,"[15, 19, 20, 33, 34, 36]",5,,,,,
1491,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,VII,3 Numbers + SuperBall,33953,23.4,"[15, 19, 20, 33, 34, 36]",5,,,,,
1492,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,VIII,3 Numbers,271635,13.2,"[15, 19, 20, 33, 34, 36]",5,,,,,
1493,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-03-2019,German Lotto,13-03-2019,IX,2 Numbers + SuperBall,295369,5,"[15, 19, 20, 33, 34, 36]",5,,,,,
1494,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-02-2019,German Lotto,27-02-2019,I,6 Numbers + SuperBall,0,1306813.6,"[11, 13, 19, 20, 24, 49]",2,,,,,
1495,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-02-2019,German Lotto,27-02-2019,II,6 Numbers,0,762064.8,"[11, 13, 19, 20, 24, 49]",2,,,,,
1496,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-02-2019,German Lotto,27-02-2019,III,5 Numbers + SuperBall,29,13139,"[11, 13, 19, 20, 24, 49]",2,,,,,
1497,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-02-2019,German Lotto,27-02-2019,IV,5 Numbers,306,3735.6,"[11, 13, 19, 20, 24, 49]",2,,,,,
1498,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-02-2019,German Lotto,27-02-2019,V,4 Numbers + SuperBall,1695,224.7,"[11, 13, 19, 20, 24, 49]",2,,,,,
1499,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-02-2019,German Lotto,27-02-2019,VI,4 Numbers,18200,41.8,"[11, 13, 19, 20, 24, 49]",2,,,,,
1500,https://www.lottoland.com/en/german-lottery/results-winning-numbers/27-02-2019,German Lotto,27-02-2019,VII,3 Numbers + SuperBall,34282,22.2,"[11, 13, 19, 20, 24, 49]",2,,,,,
