,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
0,,,,Strange representation of data,,,,,,,,,,
1,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,,,,,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
2,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,10,60000,,,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
3,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,600000,,,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
4,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,9,2400,16800,,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
5,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,12000,72000,,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
6,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,8,124.8,480,5280,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
7,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,364.8,2400,31200,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
8,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,7,33.6,72,144,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
9,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,91.2,216,432,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
10,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,6,2.88,10.08,14.4,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
11,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,8.64,29.28,43.2,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],,,,,
12,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,5,0.96,1.92,4.8,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],168,,,,
13,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,2.88,5.28,11.52,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],432,,,,
14,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,4,0.48,0.48,0.96,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],4.8,20.16,,,
15,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,1.44,1.44,3.36,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],19.2,92.16,,,
16,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,3,--,--,--,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],0.96,1.92,12.96,,
17,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],4.8,11.52,51.36,,
18,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,2,--,--,--,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],--,0.48,0.48,3.84,
19,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],2.4,3.84,6.72,28.8,
20,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,1,--,--,--,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],--,--,--,--,0.96
21,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-2050,Multi Keno,-2021-2050,PLUS,2.4,3.36,3.36,"[1, 6, 8, 10, 13, 15, 22, 24, 28, 31, 33, 49, 53, 54, 61, 63, 65, 68, 71, 76]",[24],3.36,3.84,4.32,5.76,21.12
22,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,,,,,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
23,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,10,60000,,,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
24,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,600000,,,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
25,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,9,2400,16800,,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
26,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,12000,72000,,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
27,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,8,124.8,480,5280,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
28,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,364.8,2400,31200,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
29,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,7,33.6,72,144,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
30,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,91.2,216,432,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
31,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,6,2.88,10.08,14.4,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
32,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,8.64,29.28,43.2,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],,,,,
33,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,5,0.96,1.92,4.8,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],168,,,,
34,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,2.88,5.28,11.52,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],432,,,,
35,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,4,0.48,0.48,0.96,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],4.8,20.16,,,
36,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,1.44,1.44,3.36,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],19.2,92.16,,,
37,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,3,--,--,--,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],0.96,1.92,12.96,,
38,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],4.8,11.52,51.36,,
39,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,2,--,--,--,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],--,0.48,0.48,3.84,
40,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],2.4,3.84,6.72,28.8,
41,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,1,--,--,--,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],--,--,--,--,0.96
42,https://www.lottoland.com/en/multi-keno/results-winning-numbers/22-03-2021-1300,Multi Keno,-2021-1300,PLUS,2.4,3.36,3.36,"[3, 5, 6, 9, 10, 11, 14, 18, 22, 23, 24, 25, 32, 38, 39, 44, 45, 52, 67, 74]",[52],3.36,3.84,4.32,5.76,21.12
43,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,,,,,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
44,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,10,60000,,,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
45,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,600000,,,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
46,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,9,2400,16800,,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
47,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,12000,72000,,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
48,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,8,124.8,480,5280,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
49,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,364.8,2400,31200,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
50,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,7,33.6,72,144,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
51,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,91.2,216,432,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
52,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,6,2.88,10.08,14.4,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
53,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,8.64,29.28,43.2,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],,,,,
54,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,5,0.96,1.92,4.8,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],168,,,,
55,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,2.88,5.28,11.52,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],432,,,,
56,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,4,0.48,0.48,0.96,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],4.8,20.16,,,
57,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,1.44,1.44,3.36,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],19.2,92.16,,,
58,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,3,--,--,--,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],0.96,1.92,12.96,,
59,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],4.8,11.52,51.36,,
60,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,2,--,--,--,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],--,0.48,0.48,3.84,
61,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],2.4,3.84,6.72,28.8,
62,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,1,--,--,--,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],--,--,--,--,0.96
63,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-2050,Multi Keno,-2021-2050,PLUS,2.4,3.36,3.36,"[5, 7, 8, 13, 14, 21, 27, 29, 30, 33, 37, 39, 40, 47, 50, 56, 62, 65, 75, 79]",[8],3.36,3.84,4.32,5.76,21.12
64,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,,,,,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
65,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,10,60000,,,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
66,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,600000,,,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
67,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,9,2400,16800,,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
68,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,12000,72000,,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
69,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,8,124.8,480,5280,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
70,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,364.8,2400,31200,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
71,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,7,33.6,72,144,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
72,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,91.2,216,432,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
73,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,6,2.88,10.08,14.4,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
74,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,8.64,29.28,43.2,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],,,,,
75,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,5,0.96,1.92,4.8,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],168,,,,
76,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,2.88,5.28,11.52,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],432,,,,
77,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,4,0.48,0.48,0.96,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],4.8,20.16,,,
78,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,1.44,1.44,3.36,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],19.2,92.16,,,
79,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,3,--,--,--,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],0.96,1.92,12.96,,
80,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],4.8,11.52,51.36,,
81,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,2,--,--,--,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],--,0.48,0.48,3.84,
82,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],2.4,3.84,6.72,28.8,
83,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,1,--,--,--,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],--,--,--,--,0.96
84,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-03-2021-1300,Multi Keno,-2021-1300,PLUS,2.4,3.36,3.36,"[3, 6, 9, 17, 19, 23, 26, 31, 36, 46, 47, 52, 57, 58, 69, 70, 72, 75, 76, 77]",[75],3.36,3.84,4.32,5.76,21.12
85,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,,,,,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
86,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,10,60000,,,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
87,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,PLUS,600000,,,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
88,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,9,2400,16800,,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
89,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,PLUS,12000,72000,,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
90,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,8,124.8,480,5280,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
91,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,PLUS,364.8,2400,31200,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
92,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,7,33.6,72,144,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
93,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,PLUS,91.2,216,432,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
94,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,6,2.88,10.08,14.4,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
95,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,PLUS,8.64,29.28,43.2,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],,,,,
96,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,5,0.96,1.92,4.8,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],168,,,,
97,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,PLUS,2.88,5.28,11.52,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],432,,,,
98,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,4,0.48,0.48,0.96,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],4.8,20.16,,,
99,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-03-2021-2050,Multi Keno,-2021-2050,PLUS,1.44,1.44,3.36,"[1, 14, 19, 21, 23, 30, 32, 39, 42, 48, 49, 50, 56, 57, 60, 62, 63, 64, 69, 76]",[19],19.2,92.16,,,
