,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
0,,,,Strange representation of data,,,,,,,,,
1,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,,,,,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],,,,
2,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,10,100000,,,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],,,,
3,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,9,1000,50000,,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],,,,
4,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,8,100,1000,10000,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],,,,
5,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,7,15,20,100,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],,,,
6,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,6,5,5,15,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],,,,
7,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,5,2,2,2,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],100,,,
8,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,4,--,--,1,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],7,22,,
9,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,3,--,--,--,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],2,2,16,
10,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,2,--,--,--,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],--,1,1,6
11,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,1,--,--,--,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],--,--,--,--
12,https://www.lottoland.com/en/keno/results-winning-numbers/22-03-2021,German Keno,22-03-2021,0,2,2,1,"[9, 11, 12, 14, 15, 18, 19, 22, 26, 28, 31, 34, 44, 45, 48, 52, 54, 55, 61, 70]",[],--,--,--,--
13,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,,,,,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],,,,
14,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,10,100000,,,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],,,,
15,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,9,1000,50000,,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],,,,
16,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,8,100,1000,10000,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],,,,
17,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,7,15,20,100,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],,,,
18,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,6,5,5,15,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],,,,
19,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,5,2,2,2,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],100,,,
20,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,4,--,--,1,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],7,22,,
21,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,3,--,--,--,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],2,2,16,
22,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,2,--,--,--,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],--,1,1,6
23,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,1,--,--,--,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],--,--,--,--
24,https://www.lottoland.com/en/keno/results-winning-numbers/21-03-2021,German Keno,21-03-2021,0,2,2,1,"[2, 6, 7, 8, 9, 11, 17, 22, 23, 29, 32, 33, 34, 38, 54, 55, 61, 64, 66, 69]",[],--,--,--,--
25,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,,,,,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],,,,
26,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,10,100000,,,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],,,,
27,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,9,1000,50000,,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],,,,
28,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,8,100,1000,10000,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],,,,
29,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,7,15,20,100,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],,,,
30,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,6,5,5,15,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],,,,
31,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,5,2,2,2,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],100,,,
32,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,4,--,--,1,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],7,22,,
33,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,3,--,--,--,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],2,2,16,
34,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,2,--,--,--,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],--,1,1,6
35,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,1,--,--,--,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],--,--,--,--
36,https://www.lottoland.com/en/keno/results-winning-numbers/20-03-2021,German Keno,20-03-2021,0,2,2,1,"[6, 10, 16, 18, 19, 20, 23, 26, 27, 28, 33, 34, 40, 43, 52, 54, 58, 63, 64, 67]",[],--,--,--,--
37,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,,,,,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],,,,
38,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,10,100000,,,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],,,,
39,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,9,1000,50000,,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],,,,
40,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,8,100,1000,10000,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],,,,
41,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,7,15,20,100,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],,,,
42,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,6,5,5,15,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],,,,
43,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,5,2,2,2,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],100,,,
44,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,4,--,--,1,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],7,22,,
45,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,3,--,--,--,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],2,2,16,
46,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,2,--,--,--,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],--,1,1,6
47,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,1,--,--,--,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],--,--,--,--
48,https://www.lottoland.com/en/keno/results-winning-numbers/19-03-2021,German Keno,19-03-2021,0,2,2,1,"[6, 8, 13, 21, 22, 23, 27, 28, 32, 35, 36, 46, 47, 49, 55, 62, 66, 67, 69, 70]",[],--,--,--,--
49,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,,,,,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],,,,
50,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,10,100000,,,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],,,,
51,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,9,1000,50000,,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],,,,
52,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,8,100,1000,10000,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],,,,
53,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,7,15,20,100,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],,,,
54,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,6,5,5,15,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],,,,
55,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,5,2,2,2,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],100,,,
56,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,4,--,--,1,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],7,22,,
57,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,3,--,--,--,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],2,2,16,
58,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,2,--,--,--,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],--,1,1,6
59,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,1,--,--,--,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],--,--,--,--
60,https://www.lottoland.com/en/keno/results-winning-numbers/18-03-2021,German Keno,18-03-2021,0,2,2,1,"[2, 3, 4, 10, 12, 14, 15, 16, 17, 18, 20, 22, 30, 35, 38, 50, 51, 57, 62, 70]",[],--,--,--,--
61,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,,,,,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],,,,
62,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,10,100000,,,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],,,,
63,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,9,1000,50000,,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],,,,
64,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,8,100,1000,10000,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],,,,
65,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,7,15,20,100,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],,,,
66,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,6,5,5,15,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],,,,
67,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,5,2,2,2,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],100,,,
68,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,4,--,--,1,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],7,22,,
69,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,3,--,--,--,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],2,2,16,
70,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,2,--,--,--,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],--,1,1,6
71,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,1,--,--,--,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],--,--,--,--
72,https://www.lottoland.com/en/keno/results-winning-numbers/17-03-2021,German Keno,17-03-2021,0,2,2,1,"[2, 5, 7, 9, 14, 17, 19, 21, 25, 29, 39, 42, 43, 50, 53, 57, 61, 63, 65, 70]",[],--,--,--,--
73,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,,,,,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],,,,
74,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,10,100000,,,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],,,,
75,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,9,1000,50000,,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],,,,
76,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,8,100,1000,10000,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],,,,
77,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,7,15,20,100,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],,,,
78,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,6,5,5,15,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],,,,
79,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,5,2,2,2,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],100,,,
80,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,4,--,--,1,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],7,22,,
81,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,3,--,--,--,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],2,2,16,
82,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,2,--,--,--,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],--,1,1,6
83,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,1,--,--,--,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],--,--,--,--
84,https://www.lottoland.com/en/keno/results-winning-numbers/16-03-2021,German Keno,16-03-2021,0,2,2,1,"[5, 7, 11, 12, 14, 23, 24, 27, 28, 29, 31, 33, 35, 40, 45, 54, 55, 58, 63, 67]",[],--,--,--,--
85,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,,,,,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],,,,
86,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,10,100000,,,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],,,,
87,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,9,1000,50000,,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],,,,
88,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,8,100,1000,10000,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],,,,
89,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,7,15,20,100,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],,,,
90,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,6,5,5,15,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],,,,
91,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,5,2,2,2,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],100,,,
92,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,4,--,--,1,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],7,22,,
93,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,3,--,--,--,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],2,2,16,
94,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,2,--,--,--,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],--,1,1,6
95,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,1,--,--,--,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],--,--,--,--
96,https://www.lottoland.com/en/keno/results-winning-numbers/15-03-2021,German Keno,15-03-2021,0,2,2,1,"[5, 7, 8, 10, 12, 19, 24, 25, 27, 28, 31, 32, 36, 42, 44, 45, 48, 56, 60, 70]",[],--,--,--,--
97,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,,,,,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],,,,
98,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,10,100000,,,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],,,,
99,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,9,1000,50000,,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],,,,
100,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,8,100,1000,10000,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],,,,
101,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,7,15,20,100,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],,,,
102,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,6,5,5,15,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],,,,
103,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,5,2,2,2,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],100,,,
104,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,4,--,--,1,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],7,22,,
105,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,3,--,--,--,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],2,2,16,
106,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,2,--,--,--,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],--,1,1,6
107,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,1,--,--,--,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],--,--,--,--
108,https://www.lottoland.com/en/keno/results-winning-numbers/14-03-2021,German Keno,14-03-2021,0,2,2,1,"[3, 4, 10, 12, 13, 15, 17, 23, 24, 27, 28, 33, 43, 49, 58, 59, 60, 62, 64, 69]",[],--,--,--,--
109,https://www.lottoland.com/en/keno/results-winning-numbers/13-03-2021,German Keno,13-03-2021,,,,,"[8, 13, 19, 20, 21, 23, 24, 28, 29, 33, 34, 37, 44, 47, 50, 56, 60, 61, 66, 69]",[],,,,
110,https://www.lottoland.com/en/keno/results-winning-numbers/13-03-2021,German Keno,13-03-2021,10,100000,,,"[8, 13, 19, 20, 21, 23, 24, 28, 29, 33, 34, 37, 44, 47, 50, 56, 60, 61, 66, 69]",[],,,,
111,https://www.lottoland.com/en/keno/results-winning-numbers/13-03-2021,German Keno,13-03-2021,9,1000,50000,,"[8, 13, 19, 20, 21, 23, 24, 28, 29, 33, 34, 37, 44, 47, 50, 56, 60, 61, 66, 69]",[],,,,
112,https://www.lottoland.com/en/keno/results-winning-numbers/13-03-2021,German Keno,13-03-2021,8,100,1000,10000,"[8, 13, 19, 20, 21, 23, 24, 28, 29, 33, 34, 37, 44, 47, 50, 56, 60, 61, 66, 69]",[],,,,
