,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
25,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-03-2021,Swedish Lotto Plus,44258,I,7 Numbers,296522.77,,"[4, 9, 13, 14, 19, 26, 30]","[17, 23, 27, 28]"
26,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-03-2021,Swedish Lotto Plus,44258,II,6 Numbers + Bonus,1482.61,,"[4, 9, 13, 14, 19, 26, 30]","[17, 23, 27, 28]"
27,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-03-2021,Swedish Lotto Plus,44258,III,6 Numbers,148.26,,"[4, 9, 13, 14, 19, 26, 30]","[17, 23, 27, 28]"
28,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-03-2021,Swedish Lotto Plus,44258,IV,5 Numbers,14.83,,"[4, 9, 13, 14, 19, 26, 30]","[17, 23, 27, 28]"
29,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-03-2021,Swedish Lotto Plus,44258,V,4 Numbers,1.98,,"[4, 9, 13, 14, 19, 26, 30]","[17, 23, 27, 28]"
30,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-02-2021,Swedish Lotto Plus,27-02-2021,I,7 Numbers,1184425.16,,"[6, 11, 15, 17, 19, 24, 26]","[5, 7, 8, 12]"
31,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-02-2021,Swedish Lotto Plus,27-02-2021,II,6 Numbers + Bonus,1480.53,,"[6, 11, 15, 17, 19, 24, 26]","[5, 7, 8, 12]"
32,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-02-2021,Swedish Lotto Plus,27-02-2021,III,6 Numbers,148.05,,"[6, 11, 15, 17, 19, 24, 26]","[5, 7, 8, 12]"
33,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-02-2021,Swedish Lotto Plus,27-02-2021,IV,5 Numbers,14.81,,"[6, 11, 15, 17, 19, 24, 26]","[5, 7, 8, 12]"
34,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-02-2021,Swedish Lotto Plus,27-02-2021,V,4 Numbers,1.97,,"[6, 11, 15, 17, 19, 24, 26]","[5, 7, 8, 12]"
35,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/24-02-2021,Swedish Lotto Plus,24-02-2021,I,7 Numbers,990837.43,,"[3, 5, 12, 13, 21, 24, 25]","[14, 17, 23, 33]"
